rank_name	truth_sample	model	snv	level_4	bin	min_score	max_score	n_alleles	tp	fp	fn	cum_alleles	cum_tp	cum_fp	cum_fn	cum_tn	precision	recall	data_type
global_rank	syndip	RF	False	89	22.0	0.8203929935982239	0.8234717125501652	46	46	0	0	349	301	8	1241	217	0.9741100323624595	0.19520103761348898	exomes
global_rank	syndip	RF	False	93	23.0	0.8171760617548831	0.8202807622796571	22	16	0	6	371	317	8	1225	217	0.9753846153846154	0.20557717250324253	exomes
global_rank	syndip	RF	False	97	24.0	0.8138199067623153	0.817040142328362	24	17	0	7	395	334	8	1208	217	0.9766081871345029	0.21660181582360571	exomes
global_rank	syndip	RF	False	101	25.0	0.8115281902871019	0.8135897032732219	24	19	5	0	419	353	13	1189	212	0.9644808743169399	0.22892347600518806	exomes
global_rank	syndip	RF	False	105	26.0	0.8085641479256266	0.8110483976187132	28	26	0	2	447	379	13	1163	212	0.9668367346938775	0.2457846952010376	exomes
global_rank	syndip	RF	False	109	27.0	0.8060627543991067	0.8085526222706119	8	6	0	2	455	385	13	1157	212	0.9673366834170855	0.2496757457846952	exomes
global_rank	syndip	RF	False	113	28.0	0.8027303487883691	0.8058583259837702	39	38	0	1	494	423	13	1119	212	0.9701834862385321	0.27431906614785995	exomes
global_rank	syndip	RF	False	117	29.0	0.7991028692001971	0.8025903551001334	109	106	1	2	603	529	14	1013	211	0.9742173112338858	0.3430609597924773	exomes
global_rank	syndip	RF	False	121	30.0	0.7951526051974724	0.7988122987579901	42	37	1	4	645	566	15	976	210	0.9741824440619621	0.3670557717250324	exomes
global_rank	syndip	RF	False	125	31.0	0.7908063571016517	0.7950697337818556	78	75	1	2	723	641	16	901	209	0.9756468797564688	0.4156939040207523	exomes
global_rank	syndip	RF	False	129	32.0	0.7877279022861307	0.7907763837544562	55	51	0	4	778	692	16	850	209	0.9774011299435028	0.4487678339818418	exomes
global_rank	syndip	RF	False	133	33.0	0.7842250986619457	0.7873568237727318	53	46	1	6	831	738	17	804	208	0.9774834437086093	0.4785992217898833	exomes
global_rank	syndip	RF	False	137	34.0	0.7810344537791535	0.7841638089101227	29	25	0	4	860	763	17	779	208	0.9782051282051282	0.49481193255512324	exomes
global_rank	syndip	RF	False	141	35.0	0.7773681185250552	0.7810265273030085	22	15	2	5	882	778	19	764	206	0.9761606022584692	0.5045395590142672	exomes
global_rank	syndip	RF	False	145	36.0	0.773843404083442	0.7773490703076131	11	9	0	2	893	787	19	755	206	0.9764267990074442	0.5103761348897535	exomes
global_rank	syndip	RF	False	149	37.0	0.7704236113304609	0.7728535004621402	11	8	1	2	904	795	20	747	205	0.9754601226993865	0.5155642023346303	exomes
global_rank	syndip	RF	False	153	38.0	0.7664490803399326	0.7691592696475159	18	12	0	6	922	807	20	735	205	0.9758162031438936	0.5233463035019456	exomes
global_rank	syndip	RF	False	157	39.0	0.7635888539111007	0.7659388247849004	4	4	0	0	926	811	20	731	205	0.9759326113116726	0.5259403372243839	exomes
global_rank	syndip	RF	False	161	40.0	0.7601177304695007	0.7625495655623186	15	13	1	1	941	824	21	718	204	0.9751479289940829	0.5343709468223087	exomes
global_rank	syndip	RF	False	165	41.0	0.7561694522787087	0.7596899972702947	16	13	2	1	957	837	23	705	202	0.9732558139534884	0.5428015564202334	exomes
global_rank	syndip	RF	False	169	42.0	0.7520133923662083	0.7555555710137903	20	15	0	5	977	852	23	690	202	0.9737142857142858	0.5525291828793775	exomes
global_rank	syndip	RF	False	173	43.0	0.7487764991245471	0.7518181564414054	22	19	0	3	999	871	23	671	202	0.9742729306487695	0.5648508430609598	exomes
global_rank	syndip	RF	False	177	44.0	0.7443548237075697	0.7480314805851218	24	19	0	5	1023	890	23	652	202	0.9748083242059146	0.5771725032425421	exomes
global_rank	syndip	RF	False	181	45.0	0.7402870447337777	0.7439541154597392	14	12	1	1	1037	902	24	640	201	0.9740820734341252	0.5849546044098574	exomes
global_rank	syndip	RF	False	185	46.0	0.7358180958197473	0.7396281643370922	6	5	0	1	1043	907	24	635	201	0.9742212674543501	0.5881971465629053	exomes
global_rank	syndip	RF	False	189	47.0	0.7313804567381196	0.734152118767405	9	8	0	1	1052	915	24	627	201	0.9744408945686901	0.5933852140077821	exomes
global_rank	syndip	RF	False	193	48.0	0.726875163483519	0.7296267543192682	6	4	0	2	1058	919	24	623	201	0.9745493107104984	0.5959792477302205	exomes
global_rank	syndip	RF	False	197	49.0	0.7235084938433584	0.7261868590591843	3	1	0	2	1061	920	24	622	201	0.9745762711864406	0.5966277561608301	exomes
global_rank	syndip	RF	False	201	50.0	0.7158433401025012	0.7198164521030992	4	4	0	0	1065	924	24	618	201	0.9746835443037974	0.5992217898832685	exomes
global_rank	syndip	RF	False	205	51.0	0.710266764658852	0.7148022901721278	10	8	0	2	1075	932	24	610	201	0.9748953974895398	0.6044098573281452	exomes
global_rank	syndip	RF	False	209	52.0	0.7046049036158564	0.7096906888852604	10	6	0	4	1085	938	24	604	201	0.975051975051975	0.6083009079118028	exomes
global_rank	syndip	RF	False	213	53.0	0.6989714425821683	0.7035459197364852	13	9	0	4	1098	947	24	595	201	0.9752832131822863	0.6141374837872893	exomes
global_rank	syndip	RF	False	217	54.0	0.6929350134775792	0.6981109467691695	11	9	0	2	1109	956	24	586	201	0.9755102040816327	0.6199740596627756	exomes
global_rank	syndip	RF	False	221	55.0	0.6878359456417547	0.6911401890959106	13	12	0	1	1122	968	24	574	201	0.9758064516129032	0.6277561608300908	exomes
global_rank	syndip	RF	False	225	56.0	0.6784833023420074	0.6845963643428322	16	10	4	2	1138	978	28	564	197	0.9721669980119284	0.6342412451361867	exomes
global_rank	syndip	RF	False	229	57.0	0.6703135489633336	0.6777816257403226	8	5	1	2	1146	983	29	559	196	0.9713438735177866	0.6374837872892347	exomes
global_rank	syndip	RF	False	233	58.0	0.6634327100148015	0.6696742139831977	5	3	0	2	1151	986	29	556	196	0.9714285714285714	0.6394293125810635	exomes
global_rank	syndip	RF	False	237	59.0	0.6547347144646654	0.6610226567663168	11	6	3	2	1162	992	32	550	193	0.96875	0.6433203631647212	exomes
global_rank	syndip	RF	False	241	60.0	0.6395914374720179	0.6510768439403308	17	9	3	5	1179	1001	35	541	190	0.9662162162162162	0.6491569390402075	exomes
global_rank	syndip	RF	False	245	61.0	0.6322769388004361	0.6385708204139733	9	1	4	4	1188	1002	39	540	186	0.962536023054755	0.6498054474708171	exomes
global_rank	syndip	RF	False	249	62.0	0.6100646397419788	0.6237438935258007	7	0	2	5	1195	1002	41	540	184	0.9606903163950143	0.6498054474708171	exomes
global_rank	syndip	RF	False	253	63.0	0.5887829028960883	0.6002818733348751	2	1	1	0	1197	1003	42	539	183	0.9598086124401913	0.6504539559014267	exomes
global_rank	syndip	RF	False	257	64.0	0.5587410361407169	0.5735500755865441	6	3	1	2	1203	1006	43	536	182	0.9590085795996187	0.6523994811932555	exomes
global_rank	syndip	RF	False	261	65.0	0.5207284812412483	0.5475565127070783	9	5	2	2	1212	1011	45	531	180	0.9573863636363636	0.6556420233463035	exomes
global_rank	syndip	RF	False	265	66.0	0.4959761744052165	0.5196393360812203	9	8	0	1	1221	1019	45	523	180	0.9577067669172933	0.6608300907911803	exomes
global_rank	syndip	RF	False	269	67.0	0.4726718992013114	0.4911735291568212	10	7	1	2	1231	1026	46	516	179	0.957089552238806	0.6653696498054474	exomes
global_rank	syndip	RF	False	273	68.0	0.4603304227499616	0.4686248868627349	8	2	2	4	1239	1028	48	514	177	0.9553903345724907	0.6666666666666666	exomes
global_rank	syndip	RF	False	277	69.0	0.43285857636099156	0.4507054262561271	7	5	0	2	1246	1033	48	509	177	0.9555966697502313	0.6699092088197146	exomes
global_rank	syndip	RF	False	281	70.0	0.4105407085277983	0.4113021866552137	2	1	0	1	1248	1034	48	508	177	0.955637707948244	0.6705577172503242	exomes
global_rank	syndip	RF	False	285	71.0	0.39356279163866303	0.40340329598130303	4	0	2	2	1252	1034	50	508	175	0.9538745387453874	0.6705577172503242	exomes
global_rank	syndip	RF	False	289	72.0	0.3710399386776013	0.38860697808432143	10	6	2	2	1262	1040	52	502	173	0.9523809523809523	0.6744487678339819	exomes
global_rank	syndip	RF	False	293	73.0	0.35631426751680806	0.365728870848436	5	3	1	1	1267	1043	53	499	172	0.9516423357664233	0.6763942931258107	exomes
global_rank	syndip	RF	False	297	74.0	0.3217030839180006	0.33891918014842093	8	6	0	2	1275	1049	53	493	172	0.9519056261343013	0.6802853437094682	exomes
global_rank	syndip	RF	False	301	75.0	0.3043649580934755	0.31815841041135356	13	2	5	6	1288	1051	58	491	167	0.9477006311992786	0.6815823605706874	exomes
global_rank	syndip	RF	False	305	76.0	0.2749237805782285	0.30109916391111075	10	2	2	6	1298	1053	60	489	165	0.9460916442048517	0.6828793774319066	exomes
global_rank	syndip	RF	False	309	77.0	0.2503385519654242	0.27243626502147417	17	1	10	6	1315	1054	70	488	155	0.9377224199288257	0.6835278858625162	exomes
global_rank	syndip	RF	False	313	78.0	0.23375112107219354	0.24528037894095078	6	0	6	0	1321	1054	76	488	149	0.9327433628318584	0.6835278858625162	exomes
global_rank	syndip	RF	False	317	79.0	0.20635744902171774	0.22590395991485251	7	3	4	0	1328	1057	80	485	145	0.9296394019349165	0.685473411154345	exomes
global_rank	syndip	RF	False	321	80.0	0.1829018047101044	0.20501903628956733	9	1	7	1	1337	1058	87	484	138	0.9240174672489083	0.6861219195849546	exomes
global_rank	syndip	RF	False	325	81.0	0.16423424776640294	0.18200921330678016	15	0	14	1	1352	1058	101	484	124	0.9128559102674719	0.6861219195849546	exomes
global_rank	syndip	RF	False	328	82.0	0.15481334654362136	0.1621355514640851	23	1	22	0	1375	1059	123	483	102	0.8959390862944162	0.6867704280155642	exomes
global_rank	syndip	RF	False	332	83.0	0.1444403719937205	0.1543256877216575	17	0	17	0	1392	1059	140	483	85	0.8832360300250208	0.6867704280155642	exomes
global_rank	syndip	RF	False	335	84.0	0.1308602768867519	0.14161954608078306	18	0	14	4	1410	1059	154	483	71	0.8730420445177246	0.6867704280155642	exomes
global_rank	syndip	RF	False	339	85.0	0.12100373211259773	0.12815279152452994	13	0	12	1	1423	1059	166	483	59	0.8644897959183674	0.6867704280155642	exomes
global_rank	syndip	RF	False	343	86.0	0.11144072141014869	0.12011901650600444	7	0	7	0	1430	1059	173	483	52	0.859577922077922	0.6867704280155642	exomes
global_rank	syndip	RF	False	346	87.0	0.1054357475673679	0.10980064520213692	5	0	4	1	1435	1059	177	483	48	0.8567961165048543	0.6867704280155642	exomes
global_rank	syndip	RF	False	350	88.0	0.09952273357209197	0.10467647697049118	6	0	6	0	1441	1059	183	483	42	0.8526570048309179	0.6867704280155642	exomes
global_rank	syndip	RF	False	354	89.0	0.08783037011571729	0.09771213885969829	8	0	7	1	1449	1059	190	483	35	0.8478783026421137	0.6867704280155642	exomes
global_rank	syndip	RF	False	357	90.0	0.0803020685655699	0.08643576474354364	4	0	3	1	1453	1059	193	483	32	0.8458466453674122	0.6867704280155642	exomes
global_rank	syndip	RF	False	361	91.0	0.06956213528168712	0.07691143621228926	11	0	10	1	1464	1059	203	483	22	0.8391442155309033	0.6867704280155642	exomes
global_rank	syndip	RF	False	365	92.0	0.06060786928092986	0.06698331648484938	4	1	3	0	1468	1060	206	482	19	0.8372827804107424	0.6874189364461738	exomes
global_rank	syndip	RF	False	368	93.0	0.04879504125963911	0.05579071742769778	7	0	7	0	1475	1060	213	482	12	0.8326787117046347	0.6874189364461738	exomes
global_rank	syndip	RF	False	372	94.0	0.04208906866762452	0.04659236234180387	4	0	4	0	1479	1060	217	482	8	0.8300704776820673	0.6874189364461738	exomes
global_rank	syndip	RF	False	375	95.0	0.03693285062074897	0.03916126659216688	4	0	4	0	1483	1060	221	482	4	0.8274785323965652	0.6874189364461738	exomes
global_rank	syndip	RF	False	378	96.0	0.033772274857398435	0.035805652498631976	2	0	1	1	1485	1060	222	482	3	0.8268330733229329	0.6874189364461738	exomes
global_rank	syndip	RF	False	381	97.0	0.03011292313894712	0.03211738185374602	2	0	2	0	1487	1060	224	482	1	0.8255451713395638	0.6874189364461738	exomes
global_rank	syndip	RF	False	385	98.0	0.024927281774009356	0.024927281774009356	1	0	1	0	1488	1060	225	482	0	0.8249027237354085	0.6874189364461738	exomes
global_rank	syndip	RF	False	391	-1.0	-1.0	-1.0	279	0	0	279	1767	1060	225	482	0	0.8249027237354085	0.6874189364461738	exomes
global_rank	syndip	RF	True	395	0.0	0.940326909875765	0.940326909875765	12870	12721	2	147	12870	12721	2	27792	536	0.9998428043700385	0.31399797595833434	exomes
global_rank	syndip	RF	True	399	1.0	0.9395401180862586	0.940326909875765	1250	1216	0	34	14120	13937	2	26576	536	0.9998565176841955	0.3440130328536519	exomes
global_rank	syndip	RF	True	403	2.0	0.9393634327490663	0.9395401180862586	530	525	0	5	14650	14462	2	26051	536	0.9998617256637168	0.3569718362007257	exomes
global_rank	syndip	RF	True	407	3.0	0.9388581575192725	0.9393634327490663	3823	3791	3	29	18473	18253	5	22260	533	0.9997261474422171	0.45054673808407175	exomes
global_rank	syndip	RF	True	411	4.0	0.9374117055303784	0.9388581575192725	121	119	0	2	18594	18372	5	22141	533	0.9997279207705284	0.45348406684274184	exomes
global_rank	syndip	RF	True	415	5.0	0.9359289229606387	0.9370704844796455	254	248	0	6	18848	18620	5	21893	533	0.9997315436241611	0.45960555870955	exomes
global_rank	syndip	RF	True	419	6.0	0.934331965471451	0.9359289229606387	160	147	0	13	19008	18767	5	21746	533	0.9997336458555295	0.46323402364673066	exomes
global_rank	syndip	RF	True	423	7.0	0.9321719802867373	0.9341073652613097	158	149	0	9	19166	18916	5	21597	533	0.9997357433539453	0.4669118554538049	exomes
global_rank	syndip	RF	True	427	8.0	0.9313031796444111	0.9318764515232497	36	33	0	3	19202	18949	5	21564	533	0.9997362034399071	0.4677264088070496	exomes
global_rank	syndip	RF	True	431	9.0	0.9297084723823957	0.9311872810237413	10	8	1	1	19212	18957	6	21556	532	0.9996835943679797	0.4679238762866241	exomes
global_rank	syndip	RF	True	435	10.0	0.9282333230605512	0.9294749021771662	63	58	0	5	19275	19015	6	21498	532	0.999684559171442	0.4693555155135389	exomes
global_rank	syndip	RF	True	439	11.0	0.9263324182700265	0.9277118921195303	194	192	0	2	19469	19207	6	21306	532	0.9996877114453755	0.47409473502332583	exomes
global_rank	syndip	RF	True	443	12.0	0.9246641508428851	0.9259226903450869	6519	6388	1	130	25988	25595	7	14918	531	0.9997265838606358	0.6317725174635302	exomes
global_rank	syndip	RF	True	447	13.0	0.923196740432898	0.9244888074521984	2677	2612	0	65	28665	28207	7	12306	531	0.9997518962217339	0.6962456495445907	exomes
global_rank	syndip	RF	True	451	14.0	0.9198824959264207	0.923168307343855	96	90	0	6	28761	28297	7	12216	531	0.9997526851328434	0.6984671586898032	exomes
global_rank	syndip	RF	True	455	15.0	0.9167717722468406	0.9189625549966615	1958	1901	1	56	30719	30198	8	10315	530	0.9997351519565649	0.7453903685236838	exomes
global_rank	syndip	RF	True	459	16.0	0.9113332661569825	0.9166262741316343	953	866	0	87	31672	31064	8	9449	530	0.9997425334706488	0.7667662231876188	exomes
global_rank	syndip	RF	True	463	17.0	0.9066475624259768	0.9113332661569825	644	492	0	152	32316	31556	8	8957	530	0.9997465466987707	0.7789104731814479	exomes
global_rank	syndip	RF	True	467	18.0	0.9025172758025951	0.9064970800449058	1453	1420	2	31	33769	32976	10	7537	528	0.9996968410840963	0.8139609508059141	exomes
global_rank	syndip	RF	True	471	19.0	0.8976470629601269	0.9024125083783043	908	853	1	54	34677	33829	11	6684	527	0.9996749408983452	0.8350159208155407	exomes
global_rank	syndip	RF	True	475	20.0	0.8860019207275962	0.8971935996235294	356	333	1	22	35033	34162	12	6351	526	0.9996488558553286	0.8432355046528275	exomes
global_rank	syndip	RF	True	479	21.0	0.8774533991216362	0.8860019207275962	526	485	1	40	35559	34647	13	5866	525	0.9996249278707444	0.855206970602029	exomes
global_rank	syndip	RF	True	483	22.0	0.8728822521677381	0.8773073783117912	140	132	0	8	35699	34779	13	5734	525	0.999626350885261	0.8584651840150075	exomes
global_rank	syndip	RF	True	487	23.0	0.8708496590019882	0.8727814567738787	208	197	2	9	35907	34976	15	5537	523	0.9995713183390015	0.8633278206995285	exomes
global_rank	syndip	RF	True	491	24.0	0.8686603267061266	0.8707228452553336	73	65	1	7	35980	35041	16	5472	522	0.9995436004221696	0.864932243971071	exomes
global_rank	syndip	RF	True	495	25.0	0.8670129632172343	0.8685675120962616	190	182	1	7	36170	35223	17	5290	521	0.9995175936435868	0.86942462913139	exomes
global_rank	syndip	RF	True	499	26.0	0.8657201323947327	0.866921097063909	237	231	0	6	36407	35454	17	5059	521	0.9995207352485128	0.8751265026041024	exomes
global_rank	syndip	RF	True	503	27.0	0.8640552574099686	0.8656949435934119	42	40	0	2	36449	35494	17	5019	521	0.999521275097857	0.8761138400019747	exomes
global_rank	syndip	RF	True	507	28.0	0.8625355220735323	0.863932450356634	329	312	0	17	36778	35806	17	4707	521	0.9995254445467996	0.8838150717053785	exomes
global_rank	syndip	RF	True	511	29.0	0.8603425301796809	0.8624932644117593	88	86	0	2	36866	35892	17	4621	521	0.9995265810799521	0.8859378471108039	exomes
global_rank	syndip	RF	True	515	30.0	0.8580852730428525	0.8602960601356202	102	97	0	5	36968	35989	17	4524	521	0.9995278564683664	0.8883321403006442	exomes
global_rank	syndip	RF	True	519	31.0	0.8553837790888831	0.8580528390365781	388	368	0	20	37356	36357	17	4156	521	0.9995326331995381	0.8974156443610692	exomes
global_rank	syndip	RF	True	523	32.0	0.8533985856851773	0.8552895174492354	71	60	0	11	37427	36417	17	4096	521	0.9995334028654553	0.8988966504578777	exomes
global_rank	syndip	RF	True	527	33.0	0.851345467577701	0.8532200646677385	87	82	0	5	37514	36499	17	4014	521	0.999534450651769	0.9009206921235159	exomes
global_rank	syndip	RF	True	531	34.0	0.8490444791895527	0.8513008931493348	50	48	0	2	37564	36547	17	3966	521	0.9995350618094301	0.9021054970009627	exomes
global_rank	syndip	RF	True	535	35.0	0.8469119425119678	0.8489239621422163	62	50	0	12	37626	36597	17	3916	521	0.9995356967280276	0.903339668748303	exomes
global_rank	syndip	RF	True	539	36.0	0.8434185236999582	0.8468490680338431	110	99	0	11	37736	36696	17	3817	521	0.9995369487647427	0.9057833288080369	exomes
global_rank	syndip	RF	True	543	37.0	0.838695725683833	0.8431402600111282	227	216	1	10	37963	36912	18	3601	520	0.9995125913891145	0.9111149507565472	exomes
global_rank	syndip	RF	True	547	38.0	0.8350816904822355	0.8384679818970437	196	182	1	13	38159	37094	19	3419	519	0.9994880500094306	0.9156073359168662	exomes
global_rank	syndip	RF	True	551	39.0	0.8316740877879453	0.8347803358588871	99	87	0	12	38258	37181	19	3332	519	0.999489247311828	0.9177547947572384	exomes
global_rank	syndip	RF	True	555	40.0	0.8286965117446657	0.8314544060514787	80	78	0	2	38338	37259	19	3254	519	0.9994903160040775	0.9196801026830894	exomes
global_rank	syndip	RF	True	559	41.0	0.8258689592447711	0.8285810355201941	72	69	0	3	38410	37328	19	3185	519	0.9994912576646049	0.921383259694419	exomes
global_rank	syndip	RF	True	563	42.0	0.8224956961219319	0.8256565399404522	160	123	0	37	38570	37451	19	3062	519	0.9994929276754737	0.9244193221928764	exomes
global_rank	syndip	RF	True	567	43.0	0.8194229965369867	0.8223544903524868	77	70	1	6	38647	37521	20	2992	518	0.9994672491409392	0.9261471626391529	exomes
global_rank	syndip	RF	True	571	44.0	0.8158826567640343	0.8192448348567465	118	104	0	14	38765	37625	20	2888	518	0.9994687209456767	0.9287142398736208	exomes
global_rank	syndip	RF	True	575	45.0	0.8122801323239254	0.8158411355382083	66	54	0	12	38831	37679	20	2834	518	0.9994694819491233	0.9300471453607484	exomes
global_rank	syndip	RF	True	579	46.0	0.8080423827178684	0.8121065436912716	116	72	0	44	38947	37751	20	2762	518	0.999470493235551	0.9318243526769185	exomes
global_rank	syndip	RF	True	583	47.0	0.8043600147117702	0.8080390869289631	127	116	0	11	39074	37867	20	2646	518	0.9994721144455881	0.9346876311307482	exomes
global_rank	syndip	RF	True	587	48.0	0.7999398713711461	0.8038891937199403	60	49	0	11	39134	37916	20	2597	518	0.9994727962884858	0.9358971194431417	exomes
global_rank	syndip	RF	True	591	49.0	0.7956589142966305	0.7998381472898382	58	54	0	4	39192	37970	20	2543	518	0.9994735456699131	0.9372300249302693	exomes
global_rank	syndip	RF	True	595	50.0	0.7910632060043697	0.7956116311464976	49	45	0	4	39241	38015	20	2498	518	0.9994741685289864	0.9383407795028756	exomes
global_rank	syndip	RF	True	599	51.0	0.7864170300171239	0.7904150436747285	39	35	0	4	39280	38050	20	2463	518	0.9994746519569214	0.9392046997260138	exomes
global_rank	syndip	RF	True	602	52.0	0.7822828860978904	0.7862878122418462	37	28	0	9	39317	38078	20	2435	518	0.9994750380597407	0.9398958359045245	exomes
global_rank	syndip	RF	True	606	53.0	0.7783240420913701	0.7818908769864182	37	28	1	8	39354	38106	21	2407	517	0.9994492092218114	0.9405869720830351	exomes
global_rank	syndip	RF	True	609	54.0	0.7735785135388087	0.7780560788340282	31	29	0	2	39385	38135	21	2378	517	0.9994496278435895	0.9413027916964924	exomes
global_rank	syndip	RF	True	613	55.0	0.7690810602586554	0.7731998016888689	35	29	0	6	39420	38164	21	2349	517	0.9994500458295142	0.9420186113099499	exomes
global_rank	syndip	RF	True	616	56.0	0.7638423837443352	0.7687303995902823	30	24	1	5	39450	38188	22	2325	516	0.9994242344935881	0.9426110137486733	exomes
global_rank	syndip	RF	True	620	57.0	0.7584535356096428	0.7635395276578131	37	31	1	5	39487	38219	23	2294	515	0.9993985670205533	0.9433762002320243	exomes
global_rank	syndip	RF	True	624	58.0	0.7522170178495807	0.7579227227487361	35	29	1	5	39522	38248	24	2265	514	0.9993729096989966	0.9440920198454817	exomes
global_rank	syndip	RF	True	628	59.0	0.7445250061281479	0.7515530822659072	25	17	0	8	39547	38265	24	2248	514	0.9993731881219149	0.9445116382395774	exomes
global_rank	syndip	RF	True	632	60.0	0.7367843454490061	0.7441062412585776	21	16	0	5	39568	38281	24	2232	514	0.999373449941261	0.9449065731987263	exomes
global_rank	syndip	RF	True	636	61.0	0.7294730933569218	0.7364530044431119	36	30	1	5	39604	38311	25	2202	513	0.9993478714524207	0.9456470762471305	exomes
global_rank	syndip	RF	True	640	62.0	0.7212615426409593	0.7287320109717481	17	9	0	8	39621	38320	25	2193	513	0.9993480245142783	0.9458692271616518	exomes
global_rank	syndip	RF	True	643	63.0	0.7109656436926207	0.7208441199745598	16	13	1	2	39637	38333	26	2180	512	0.9993221929664485	0.9461901118159604	exomes
global_rank	syndip	RF	True	647	64.0	0.701588630071772	0.7097316569486957	19	13	0	6	39656	38346	26	2167	512	0.9993224225998124	0.9465109964702688	exomes
global_rank	syndip	RF	True	651	65.0	0.6908645539907915	0.7009696312384883	16	14	0	2	39672	38360	26	2153	512	0.9993226697233366	0.946856564559524	exomes
global_rank	syndip	RF	True	655	66.0	0.6776582663273053	0.6899700599045213	15	13	1	1	39687	38373	27	2140	511	0.999296875	0.9471774492138326	exomes
global_rank	syndip	RF	True	659	67.0	0.6652877254395152	0.6766411078023006	61	48	1	12	39748	38421	28	2092	510	0.9992717625946058	0.9483622540912794	exomes
global_rank	syndip	RF	True	663	68.0	0.6487866368723464	0.6643519142553738	25	17	2	6	39773	38438	30	2075	508	0.999220131017989	0.948781872485375	exomes
global_rank	syndip	RF	True	667	69.0	0.6230773665714144	0.6480481557935575	31	16	4	11	39804	38454	34	2059	504	0.9991166077738516	0.9491768074445239	exomes
global_rank	syndip	RF	True	671	70.0	0.5896658093856333	0.6209076819170726	41	25	5	11	39845	38479	39	2034	499	0.9989874863700088	0.9497938933181942	exomes
global_rank	syndip	RF	True	675	71.0	0.5678807083354166	0.5879501332038325	57	51	2	4	39902	38530	41	1983	497	0.9989370252262062	0.9510527485004814	exomes
global_rank	syndip	RF	True	679	72.0	0.5478213867491496	0.5672878186312269	46	26	3	17	39948	38556	44	1957	494	0.998860103626943	0.9516945178090983	exomes
global_rank	syndip	RF	True	683	73.0	0.5253816630851292	0.547517413586684	56	32	1	23	40004	38588	45	1925	493	0.9988351927108948	0.9524843877273962	exomes
global_rank	syndip	RF	True	687	74.0	0.5039690664115545	0.52450181608565	47	31	1	15	40051	38619	46	1894	492	0.9988102935471357	0.9532495742107472	exomes
global_rank	syndip	RF	True	691	75.0	0.48616453729685905	0.5033094728921502	52	29	4	19	40103	38648	50	1865	488	0.9987079435629749	0.9539653938242045	exomes
global_rank	syndip	RF	True	694	76.0	0.4662814443743202	0.4850783247057897	41	23	4	14	40144	38671	54	1842	484	0.9986055519690122	0.9545331128279811	exomes
global_rank	syndip	RF	True	698	77.0	0.4440228092566856	0.4656579856871482	42	19	7	16	40186	38690	61	1823	477	0.9984258470749142	0.9550020980919705	exomes
global_rank	syndip	RF	True	702	78.0	0.41662373727435204	0.4430691034496951	32	12	1	19	40218	38702	62	1811	476	0.9984005778557424	0.9552982993113321	exomes
global_rank	syndip	RF	True	705	79.0	0.3909223182046334	0.41532478652759636	24	11	1	12	40242	38713	63	1800	475	0.9983752836806272	0.9555698170957471	exomes
global_rank	syndip	RF	True	709	80.0	0.3597856976868599	0.38998662698332603	43	32	1	10	40285	38745	64	1768	474	0.9983508979875803	0.9563596870140448	exomes
global_rank	syndip	RF	True	713	81.0	0.3182021717690468	0.35858662280322107	45	25	14	6	40330	38770	78	1743	460	0.9979921746293245	0.9569767728877151	exomes
global_rank	syndip	RF	True	717	82.0	0.2822679906548884	0.3170219769188854	16	10	2	4	40346	38780	80	1733	458	0.997941327843541	0.9572236072371831	exomes
global_rank	syndip	RF	True	721	83.0	0.2487913851777691	0.2787111218642738	27	9	11	7	40373	38789	91	1724	447	0.9976594650205761	0.9574457581517044	exomes
global_rank	syndip	RF	True	725	84.0	0.2194476885154588	0.24596271823342722	35	13	20	2	40408	38802	111	1711	427	0.9971474828463496	0.9577666428060129	exomes
global_rank	syndip	RF	True	729	85.0	0.18938284957508078	0.21587163780826554	50	15	30	5	40458	38817	141	1696	397	0.9963807176959802	0.958136894330215	exomes
global_rank	syndip	RF	True	733	86.0	0.15890958435962257	0.18657069205069288	28	4	21	3	40486	38821	162	1692	376	0.995844342405664	0.9582356280700022	exomes
global_rank	syndip	RF	True	737	87.0	0.13562069791496312	0.15802654055870066	35	8	24	3	40521	38829	186	1684	352	0.9952326028450595	0.9584330955495767	exomes
global_rank	syndip	RF	True	741	88.0	0.1141869376248092	0.13517735156313482	48	7	33	8	40569	38836	219	1677	319	0.994392523364486	0.9586058795942043	exomes
global_rank	syndip	RF	True	745	89.0	0.09691036482258482	0.11393169597535852	41	5	31	5	40610	38841	250	1672	288	0.9936046660356603	0.9587292967689384	exomes
global_rank	syndip	RF	True	749	90.0	0.08158020915298193	0.09641491739415105	33	4	29	0	40643	38845	279	1668	259	0.9928688273182701	0.9588280305087256	exomes
global_rank	syndip	RF	True	753	91.0	0.06302731780039425	0.0810868276259718	53	10	43	0	40696	38855	322	1658	216	0.9917808918498099	0.9590748648581937	exomes
global_rank	syndip	RF	True	757	92.0	0.04959716521800598	0.06189041931588165	49	3	45	1	40745	38858	367	1655	171	0.9906437221159975	0.9591489151630341	exomes
global_rank	syndip	RF	True	761	93.0	0.042054289286614754	0.04843905293308288	28	3	25	0	40773	38861	392	1652	146	0.9900135021527017	0.9592229654678746	exomes
global_rank	syndip	RF	True	765	94.0	0.03598118518419334	0.041461552140602966	47	6	40	1	40820	38867	432	1646	106	0.9890073538766889	0.9593710660775554	exomes
